idZone,nameZone,idQuartier,piece,epoque,type,ref_2015,ref_2016,refmin_2015,refmin_2016,refmaj_2015,refmaj_2016
2,Saint-Germain-des-Près,24,2 pièces,avant 1946,Non meublée,26.5,26.6,18.6,18.6,31.8,31.9
2,Champs-Elysés,29,2 pièces,avant 1946,Non meublée,26.5,26.6,18.6,18.6,31.8,31.9
2,Faubourg-du-Roule,30,2 pièces,avant 1946,Non meublée,26.5,26.6,18.6,18.6,31.8,31.9
2,Madeleine,31,2 pièces,avant 1946,Non meublée,26.5,26.6,18.6,18.6,31.8,31.9
2,Chaussée d'Antin,34,2 pièces,avant 1946,Non meublée,26.5,26.6,18.6,18.6,31.8,31.9
3,Europe,32,2 pièces,avant 1946,Non meublée,25.2,24.8,17.6,17.4,30.2,29.8
3,Muette,62,2 pièces,avant 1946,Non meublée,25.2,24.8,17.6,17.4,30.2,29.8
3,Porte-Dauphine,63,2 pièces,avant 1946,Non meublée,25.2,24.8,17.6,17.4,30.2,29.8
3,Chaillot,64,2 pièces,avant 1946,Non meublée,25.2,24.8,17.6,17.4,30.2,29.8
4,Vivienne,6,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Mail,7,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Bonne-Nouvelle,8,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Arts-et-Metiers,9,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Enfants-Rouges,10,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Archives,11,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Sainte-Avoie,12,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Saint-Gervais,14,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Saint-Victor,17,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Val-de-Grace,19,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
4,Sorbonne,20,2 pièces,avant 1946,Non meublée,26.3,26.2,18.4,18.3,31.6,31.4
5,Halles,2,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Saint-Georges,33,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Faubourg-Montmartre,35,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Rochechouart,36,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Saint-Vincent-de-Paul,37,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Porte-Saint-Denis,38,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Croulebarbe,52,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
5,Montparnasse,53,2 pièces,avant 1946,Non meublée,23.8,23.8,16.7,16.7,28.6,28.6
6,Necker,58,2 pièces,avant 1946,Non meublée,24.3,24.7,17.0,17.3,29.2,29.6
6,Ternes,65,2 pièces,avant 1946,Non meublée,24.3,24.7,17.0,17.3,29.2,29.6
6,Plaine de Monceau,66,2 pièces,avant 1946,Non meublée,24.3,24.7,17.0,17.3,29.2,29.6
7,Grenelle,59,2 pièces,avant 1946,Non meublée,23.5,23.2,16.4,16.2,28.2,27.8
7,Javel,60,2 pièces,avant 1946,Non meublée,23.5,23.2,16.4,16.2,28.2,27.8
7,Auteuil,61,2 pièces,avant 1946,Non meublée,23.5,23.2,16.4,16.2,28.2,27.8
8,Saint-Lambert,57,2 pièces,avant 1946,Non meublée,22.7,22.7,15.9,15.9,27.2,27.2
9,Picpus,46,2 pièces,avant 1946,Non meublée,22.0,22.0,15.4,15.4,26.4,26.4
9,Grandes-Carrières,69,2 pièces,avant 1946,Non meublée,22.0,22.0,15.4,15.4,26.4,26.4
9,Clignancourt,70,2 pièces,avant 1946,Non meublée,22.0,22.0,15.4,15.4,26.4,26.4
10,Jardin-des-Plantes,18,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
10,Saint-Ambroise,42,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
10,Sainte-Marguerite,44,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
10,Salpétrière,49,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
10,Petit-Montrouge,55,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
10,Batignolles,67,2 pièces,avant 1946,Non meublée,23.1,22.9,16.2,16.0,27.7,27.5
11,Porte-Saint-Martin,39,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Hôpital-Saint-Louis,40,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Folie-Méricourt,41,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Roquette,43,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Quinze-Vingts,48,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Parc-de-Montsouris,54,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Epinettes,68,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Goutte-d'Or,71,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
11,Belleville,77,2 pièces,avant 1946,Non meublée,22.5,22.8,15.8,16.0,27.0,27.4
12,Maison-Blanche,51,2 pièces,avant 1946,Non meublée,23.9,24.3,16.7,17.0,28.7,29.2
12,Plaisance,56,2 pièces,avant 1946,Non meublée,23.9,24.3,16.7,17.0,28.7,29.2
13,Gare,50,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,La Chapelle,72,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,Villette,73,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,Pont-de-Flandre,74,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,Amérique,75,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,Saint-Fargeau,78,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
13,Charonne,80,2 pièces,avant 1946,Non meublée,20.3,20.7,14.2,14.5,24.4,24.8
14,Bel-Air,45,2 pièces,avant 1946,Non meublée,20.5,20.7,14.3,14.5,24.6,24.8
14,Bercy,47,2 pièces,avant 1946,Non meublée,20.5,20.7,14.3,14.5,24.6,24.8
14,Combat,76,2 pièces,avant 1946,Non meublée,20.5,20.7,14.3,14.5,24.6,24.8
14,Père-Lachaise,79,2 pièces,avant 1946,Non meublée,20.5,20.7,14.3,14.5,24.6,24.8
1,Notre-Dame-des-Champs,23,2 pièces,avant 1946,Meublée,31.1,31.6,21.8,22.1,37.3,37.9
1,Saint-Thomas-d'Aquin,25,2 pièces,avant 1946,Meublée,31.1,31.6,21.8,22.1,37.3,37.9
1,Invalides,26,2 pièces,avant 1946,Meublée,31.1,31.6,21.8,22.1,37.3,37.9
1,Ecole-Militaire,27,2 pièces,avant 1946,Meublée,31.1,31.6,21.8,22.1,37.3,37.9
1,Gros-Caillou,28,2 pièces,avant 1946,Meublée,31.1,31.6,21.8,22.1,37.3,37.9
2,St-Germain-l'Auxerrois,1,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Palais-Royal,3,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Place-Vendôme,4,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Gaillon,5,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Saint-Merri,13,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Arsenal,15,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Notre-Dame,16,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Monnaie,21,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Odeon,22,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Saint-Germain-des-Près,24,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Champs-Elysés,29,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Faubourg-du-Roule,30,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Madeleine,31,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
2,Chaussée d'Antin,34,2 pièces,avant 1946,Meublée,29.4,29.8,20.6,20.9,35.3,35.8
3,Europe,32,2 pièces,avant 1946,Meublée,28.0,27.8,19.6,19.5,33.6,33.4
3,Muette,62,2 pièces,avant 1946,Meublée,28.0,27.8,19.6,19.5,33.6,33.4
3,Porte-Dauphine,63,2 pièces,avant 1946,Meublée,28.0,27.8,19.6,19.5,33.6,33.4
3,Chaillot,64,2 pièces,avant 1946,Meublée,28.0,27.8,19.6,19.5,33.6,33.4
4,Vivienne,6,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Mail,7,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Bonne-Nouvelle,8,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Arts-et-Metiers,9,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Enfants-Rouges,10,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Archives,11,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Sainte-Avoie,12,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Saint-Gervais,14,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Saint-Victor,17,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Val-de-Grace,19,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
4,Sorbonne,20,2 pièces,avant 1946,Meublée,29.2,29.3,20.4,20.5,35.0,35.2
5,Halles,2,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Saint-Georges,33,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Faubourg-Montmartre,35,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Rochechouart,36,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Saint-Vincent-de-Paul,37,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Porte-Saint-Denis,38,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Croulebarbe,52,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
5,Montparnasse,53,2 pièces,avant 1946,Meublée,26.4,26.7,18.5,18.7,31.7,32.0
6,Necker,58,2 pièces,avant 1946,Meublée,27.0,27.7,18.9,19.4,32.4,33.2
6,Ternes,65,2 pièces,avant 1946,Meublée,27.0,27.7,18.9,19.4,32.4,33.2
6,Plaine de Monceau,66,2 pièces,avant 1946,Meublée,27.0,27.7,18.9,19.4,32.4,33.2
7,Grenelle,59,2 pièces,avant 1946,Meublée,26.1,26.0,18.3,18.2,31.3,31.2
7,Javel,60,2 pièces,avant 1946,Meublée,26.1,26.0,18.3,18.2,31.3,31.2
7,Auteuil,61,2 pièces,avant 1946,Meublée,26.1,26.0,18.3,18.2,31.3,31.2
8,Saint-Lambert,57,2 pièces,avant 1946,Meublée,25.2,25.4,17.6,17.8,30.2,30.5
9,Picpus,46,2 pièces,avant 1946,Meublée,24.4,24.6,17.1,17.2,29.3,29.5
9,Grandes-Carrières,69,2 pièces,avant 1946,Meublée,24.4,24.6,17.1,17.2,29.3,29.5
9,Clignancourt,70,2 pièces,avant 1946,Meublée,24.4,24.6,17.1,17.2,29.3,29.5
10,Jardin-des-Plantes,18,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
10,Saint-Ambroise,42,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
10,Sainte-Marguerite,44,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
10,Salpétrière,49,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
10,Petit-Montrouge,55,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
10,Batignolles,67,2 pièces,avant 1946,Meublée,25.6,25.6,17.9,17.9,30.7,30.7
11,Porte-Saint-Martin,39,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Hôpital-Saint-Louis,40,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Folie-Méricourt,41,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Roquette,43,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Quinze-Vingts,48,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Parc-de-Montsouris,54,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Epinettes,68,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Goutte-d'Or,71,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
11,Belleville,77,2 pièces,avant 1946,Meublée,25.0,25.5,17.5,17.9,30.0,30.6
12,Maison-Blanche,51,2 pièces,avant 1946,Meublée,26.5,27.2,18.6,19.0,31.8,32.6
12,Plaisance,56,2 pièces,avant 1946,Meublée,26.5,27.2,18.6,19.0,31.8,32.6
13,Gare,50,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,La Chapelle,72,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,Villette,73,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,Pont-de-Flandre,74,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,Amérique,75,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,Saint-Fargeau,78,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
13,Charonne,80,2 pièces,avant 1946,Meublée,22.5,23.2,15.8,16.2,27.0,27.8
14,Bel-Air,45,2 pièces,avant 1946,Meublée,22.8,23.2,16.0,16.2,27.4,27.8
14,Bercy,47,2 pièces,avant 1946,Meublée,22.8,23.2,16.0,16.2,27.4,27.8
14,Combat,76,2 pièces,avant 1946,Meublée,22.8,23.2,16.0,16.2,27.4,27.8
14,Père-Lachaise,79,2 pièces,avant 1946,Meublée,22.8,23.2,16.0,16.2,27.4,27.8
1,Notre-Dame-des-Champs,23,2 pièces,1946-1970,Non meublée,24.5,24.5,17.1,17.2,29.4,29.4
1,Saint-Thomas-d'Aquin,25,2 pièces,1946-1970,Non meublée,24.5,24.5,17.1,17.2,29.4,29.4
1,Invalides,26,2 pièces,1946-1970,Non meublée,24.5,24.5,17.1,17.2,29.4,29.4
1,Ecole-Militaire,27,2 pièces,1946-1970,Non meublée,24.5,24.5,17.1,17.2,29.4,29.4
1,Gros-Caillou,28,2 pièces,1946-1970,Non meublée,24.5,24.5,17.1,17.2,29.4,29.4
2,St-Germain-l'Auxerrois,1,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Palais-Royal,3,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Place-Vendôme,4,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Gaillon,5,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Saint-Merri,13,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Arsenal,15,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Notre-Dame,16,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Monnaie,21,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Odeon,22,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Saint-Germain-des-Près,24,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Champs-Elysés,29,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Faubourg-du-Roule,30,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Madeleine,31,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
2,Chaussée d'Antin,34,2 pièces,1946-1970,Non meublée,25.8,26.1,18.1,18.3,31.0,31.3
3,Europe,32,2 pièces,1946-1970,Non meublée,26.7,26.2,18.7,18.3,32.0,31.4
3,Muette,62,2 pièces,1946-1970,Non meublée,26.7,26.2,18.7,18.3,32.0,31.4
3,Porte-Dauphine,63,2 pièces,1946-1970,Non meublée,26.7,26.2,18.7,18.3,32.0,31.4
3,Chaillot,64,2 pièces,1946-1970,Non meublée,26.7,26.2,18.7,18.3,32.0,31.4
4,Vivienne,6,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Mail,7,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Bonne-Nouvelle,8,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Arts-et-Metiers,9,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Enfants-Rouges,10,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Archives,11,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Sainte-Avoie,12,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Saint-Gervais,14,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Saint-Victor,17,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Val-de-Grace,19,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
4,Sorbonne,20,2 pièces,1946-1970,Non meublée,22.2,22.4,15.5,15.7,26.6,26.9
5,Halles,2,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Saint-Georges,33,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Faubourg-Montmartre,35,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Rochechouart,36,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Saint-Vincent-de-Paul,37,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Porte-Saint-Denis,38,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Croulebarbe,52,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
5,Montparnasse,53,2 pièces,1946-1970,Non meublée,20.6,21.3,14.4,14.9,24.7,25.6
6,Necker,58,2 pièces,1946-1970,Non meublée,22.7,22.3,15.9,15.6,27.2,26.8
6,Ternes,65,2 pièces,1946-1970,Non meublée,22.7,22.3,15.9,15.6,27.2,26.8
6,Plaine de Monceau,66,2 pièces,1946-1970,Non meublée,22.7,22.3,15.9,15.6,27.2,26.8
7,Grenelle,59,2 pièces,1946-1970,Non meublée,22.6,22.5,15.8,15.8,27.1,27.0
7,Javel,60,2 pièces,1946-1970,Non meublée,22.6,22.5,15.8,15.8,27.1,27.0
7,Auteuil,61,2 pièces,1946-1970,Non meublée,22.6,22.5,15.8,15.8,27.1,27.0
8,Saint-Lambert,57,2 pièces,1946-1970,Non meublée,21.4,21.7,15.0,15.2,25.7,26.0
9,Picpus,46,2 pièces,1946-1970,Non meublée,20.2,19.8,14.1,13.9,24.2,23.8
9,Grandes-Carrières,69,2 pièces,1946-1970,Non meublée,20.2,19.8,14.1,13.9,24.2,23.8
9,Clignancourt,70,2 pièces,1946-1970,Non meublée,20.2,19.8,14.1,13.9,24.2,23.8
10,Jardin-des-Plantes,18,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
10,Saint-Ambroise,42,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
10,Sainte-Marguerite,44,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
10,Salpétrière,49,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
10,Petit-Montrouge,55,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
10,Batignolles,67,2 pièces,1946-1970,Non meublée,19.8,20.2,13.9,14.1,23.8,24.2
11,Porte-Saint-Martin,39,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Hôpital-Saint-Louis,40,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Folie-Méricourt,41,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Roquette,43,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Quinze-Vingts,48,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Parc-de-Montsouris,54,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Epinettes,68,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Goutte-d'Or,71,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
11,Belleville,77,2 pièces,1946-1970,Non meublée,23.1,23.4,16.2,16.4,27.7,28.1
12,Maison-Blanche,51,2 pièces,1946-1970,Non meublée,20.8,20.9,14.6,14.6,25.0,25.1
12,Plaisance,56,2 pièces,1946-1970,Non meublée,20.8,20.9,14.6,14.6,25.0,25.1
13,Gare,50,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,La Chapelle,72,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,Villette,73,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,Pont-de-Flandre,74,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,Amérique,75,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,Saint-Fargeau,78,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
13,Charonne,80,2 pièces,1946-1970,Non meublée,19.3,20.1,13.5,14.1,23.2,24.1
14,Bel-Air,45,2 pièces,1946-1970,Non meublée,19.8,20.5,13.9,14.4,23.8,24.6
14,Bercy,47,2 pièces,1946-1970,Non meublée,19.8,20.5,13.9,14.4,23.8,24.6
14,Combat,76,2 pièces,1946-1970,Non meublée,19.8,20.5,13.9,14.4,23.8,24.6
14,Père-Lachaise,79,2 pièces,1946-1970,Non meublée,19.8,20.5,13.9,14.4,23.8,24.6
1,Notre-Dame-des-Champs,23,2 pièces,1946-1970,Meublée,27.2,27.4,19.0,19.2,32.6,32.9
1,Saint-Thomas-d'Aquin,25,2 pièces,1946-1970,Meublée,27.2,27.4,19.0,19.2,32.6,32.9
1,Invalides,26,2 pièces,1946-1970,Meublée,27.2,27.4,19.0,19.2,32.6,32.9
1,Ecole-Militaire,27,2 pièces,1946-1970,Meublée,27.2,27.4,19.0,19.2,32.6,32.9
1,Gros-Caillou,28,2 pièces,1946-1970,Meublée,27.2,27.4,19.0,19.2,32.6,32.9
2,St-Germain-l'Auxerrois,1,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Palais-Royal,3,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Place-Vendôme,4,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Gaillon,5,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Saint-Merri,13,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Arsenal,15,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Notre-Dame,16,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Monnaie,21,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Odeon,22,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Saint-Germain-des-Près,24,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Champs-Elysés,29,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Faubourg-du-Roule,30,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Madeleine,31,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
2,Chaussée d'Antin,34,2 pièces,1946-1970,Meublée,28.6,29.2,20.0,20.4,34.3,35.0
3,Europe,32,2 pièces,1946-1970,Meublée,29.6,29.3,20.7,20.5,35.5,35.2
3,Muette,62,2 pièces,1946-1970,Meublée,29.6,29.3,20.7,20.5,35.5,35.2
3,Porte-Dauphine,63,2 pièces,1946-1970,Meublée,29.6,29.3,20.7,20.5,35.5,35.2
3,Chaillot,64,2 pièces,1946-1970,Meublée,29.6,29.3,20.7,20.5,35.5,35.2
4,Vivienne,6,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Mail,7,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Bonne-Nouvelle,8,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Arts-et-Metiers,9,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Enfants-Rouges,10,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Archives,11,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Sainte-Avoie,12,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Saint-Gervais,14,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Saint-Victor,17,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
4,Val-de-Grace,19,2 pièces,1946-1970,Meublée,24.6,25.1,17.2,17.6,29.5,30.1
